county,period,period_name,year,value
Carter,1,January,2017,6.6
Carter,12,December,2016,5.7
Carter,11,November,2016,5.4
Carter,10,October,2016,5.5
Carter,9,September,2016,5.9
Carter,8,August,2016,5.9
Carter,7,July,2016,6
Carter,6,June,2016,6.2
Carter,5,May,2016,4.8
Carter,4,April,2016,4.8
Carter,3,March,2016,5.6
Carter,2,February,2016,5.8
Carter,1,January,2016,6
Carter,12,December,2015,5.4
Carter,11,November,2015,5.5
Carter,10,October,2015,5.7
Carter,9,September,2015,6.2
Carter,8,August,2015,6.4
Carter,7,July,2015,6.8
Carter,6,June,2015,7.1
Carter,5,May,2015,6.4
Carter,4,April,2015,6
Carter,3,March,2015,6.8
Carter,2,February,2015,7.2
Carter,1,January,2015,7.8
Carter,12,December,2014,6.9
Carter,11,November,2014,7
Carter,10,October,2014,7
Carter,9,September,2014,7.5
Carter,8,August,2014,8.3
Carter,7,July,2014,8.3
Carter,6,June,2014,8
Carter,5,May,2014,7.4
Carter,4,April,2014,7.1
Carter,3,March,2014,8.3
Carter,2,February,2014,8.3
Carter,1,January,2014,8.2
Carter,12,December,2013,8.3
Carter,11,November,2013,8.3
Carter,10,October,2013,8.9
Carter,9,September,2013,9
Carter,8,August,2013,9.2
Carter,7,July,2013,9.3
Carter,6,June,2013,10
Carter,5,May,2013,9
Carter,4,April,2013,8.7
Carter,3,March,2013,9.6
Carter,2,February,2013,9.7
Carter,1,January,2013,10.6
Carter,12,December,2012,9.2
Carter,11,November,2012,8.2
Carter,10,October,2012,8.4
Carter,9,September,2012,8.5
Carter,8,August,2012,9.2
Carter,7,July,2012,9.6
Carter,6,June,2012,9.7
Carter,5,May,2012,8.6
Carter,4,April,2012,8.1
Carter,3,March,2012,8.8
Carter,2,February,2012,9.4
Carter,1,January,2012,9.5
Carter,12,December,2011,8.6
Carter,11,November,2011,8.7
Carter,10,October,2011,9
Carter,9,September,2011,9.7
Carter,8,August,2011,10.2
Carter,7,July,2011,10.1
Carter,6,June,2011,10.8
Carter,5,May,2011,9.8
Carter,4,April,2011,9.9
Carter,3,March,2011,10.7
Carter,2,February,2011,11.1
Carter,1,January,2011,11.8
Cheatham,12,December,2018,2.4
Cheatham,11,November,2018,2.5
Cheatham,10,October,2018,2.6
Cheatham,9,September,2018,2.6
Cheatham,8,August,2018,2.9
Cheatham,7,July,2018,3
Cheatham,6,June,2018,3.3
Cheatham,5,May,2018,2.5
Cheatham,4,April,2018,2.4
Cheatham,3,March,2018,2.8
Cheatham,2,February,2018,2.8
Cheatham,1,January,2018,2.9
Cheatham,12,December,2017,2.5
Cheatham,11,November,2017,2.6
Cheatham,10,October,2017,2.6
Cheatham,9,September,2017,2.7
Cheatham,8,August,2017,3.1
Cheatham,7,July,2017,3.2
Cheatham,6,June,2017,3.4
Cheatham,5,May,2017,2.6
Cheatham,4,April,2017,2.8
Cheatham,3,March,2017,3.5
Cheatham,2,February,2017,3.9
Cheatham,1,January,2017,4.2
Cheatham,12,December,2016,3.6
Cheatham,11,November,2016,3.7
Cheatham,10,October,2016,3.9
Cheatham,9,September,2016,4.2
Cheatham,8,August,2016,4.2
Cheatham,7,July,2016,4.3
Cheatham,6,June,2016,4.4
Cheatham,5,May,2016,3.5
Cheatham,4,April,2016,3.6
Cheatham,3,March,2016,3.9
Cheatham,2,February,2016,4
Cheatham,1,January,2016,4.2
Cheatham,12,December,2015,3.9
Cheatham,11,November,2015,4.1
Cheatham,10,October,2015,4.4
Cheatham,9,September,2015,4.6
Cheatham,8,August,2015,4.8
Cheatham,7,July,2015,5.2
Cheatham,6,June,2015,5.4
Cheatham,5,May,2015,4.9
Cheatham,4,April,2015,4.6
Cheatham,3,March,2015,5
Cheatham,2,February,2015,5.3
Cheatham,1,January,2015,5.8
Cheatham,12,December,2014,5.1
Cheatham,11,November,2014,5.4
Cheatham,10,October,2014,5.5
Cheatham,9,September,2014,5.6
Cheatham,8,August,2014,6
Cheatham,7,July,2014,6
Cheatham,6,June,2014,5.9
Cheatham,5,May,2014,5.2
Cheatham,4,April,2014,4.8
Cheatham,3,March,2014,5.5
Cheatham,2,February,2014,5.5
Cheatham,1,January,2014,5.5
Cheatham,12,December,2013,5.4
Cheatham,11,November,2013,5.6
Cheatham,10,October,2013,6.2
Cheatham,9,September,2013,6.3
Cheatham,8,August,2013,6.6
Cheatham,7,July,2013,6.9
Cheatham,6,June,2013,7.4
Cheatham,5,May,2013,6.6
Cheatham,4,April,2013,6.6
Cheatham,3,March,2013,6.9
Cheatham,2,February,2013,7.1
Cheatham,1,January,2013,7.5
Cheatham,12,December,2012,6.9
Cheatham,11,November,2012,6.2
Cheatham,10,October,2012,6.6
Cheatham,9,September,2012,6.7
Cheatham,8,August,2012,7.5
Cheatham,7,July,2012,7.8
Cheatham,6,June,2012,7.9
Cheatham,5,May,2012,7.2
Cheatham,4,April,2012,6.8
Cheatham,3,March,2012,7.5
Cheatham,2,February,2012,7.6
Cheatham,1,January,2012,7.8
Cheatham,12,December,2011,7.3
Cheatham,11,November,2011,7.2
Cheatham,10,October,2011,7.7
Cheatham,9,September,2011,8.3
Cheatham,8,August,2011,8.6
Cheatham,7,July,2011,8.5
Cheatham,6,June,2011,9
Cheatham,5,May,2011,8.4
Cheatham,4,April,2011,8.5
Cheatham,3,March,2011,9.1
Cheatham,2,February,2011,9.4
Cheatham,1,January,2011,9.7
Chester,12,December,2018,3
Chester,11,November,2018,3.1
Chester,10,October,2018,3.4
Chester,9,September,2018,3.5
Chester,8,August,2018,4.1
Chester,7,July,2018,4.2
Chester,6,June,2018,4.8
Chester,5,May,2018,3.5
Chester,4,April,2018,3.4
Chester,3,March,2018,3.8
Chester,2,February,2018,3.9
Chester,1,January,2018,4.4
Chester,12,December,2017,3.5
Chester,11,November,2017,3.6
Chester,10,October,2017,3.4
Chester,9,September,2017,3.6
Chester,8,August,2017,4.2
Chester,7,July,2017,4.4
Chester,6,June,2017,4.7
Chester,5,May,2017,3.5
Chester,4,April,2017,3.5
Chester,3,March,2017,3.9
Chester,2,February,2017,4.4
Chester,1,January,2017,5.2
Chester,12,December,2016,4.5
Chester,11,November,2016,4.5
Chester,10,October,2016,4.7
Chester,9,September,2016,4.9
Chester,8,August,2016,5.5
Chester,7,July,2016,5.6
Chester,6,June,2016,6.1
Chester,5,May,2016,4.5
Chester,4,April,2016,4.5
Chester,3,March,2016,4.7
Chester,2,February,2016,4.7
Chester,1,January,2016,5.1
Chester,12,December,2015,4.7
Chester,11,November,2015,5
Chester,10,October,2015,5.1
Chester,9,September,2015,5.5
Chester,8,August,2015,6.1
Chester,7,July,2015,6.6
Chester,6,June,2015,7
Chester,5,May,2015,6
Chester,4,April,2015,5.4
Chester,3,March,2015,5.8
Chester,2,February,2015,6.2
Chester,1,January,2015,7
Chester,12,December,2014,6
Chester,11,November,2014,6.4
Chester,10,October,2014,6.3
Chester,9,September,2014,6.7
Chester,8,August,2014,7.3
Chester,7,July,2014,7.7
Chester,6,June,2014,7.9
Chester,5,May,2014,6.5
Chester,4,April,2014,5.9
Chester,3,March,2014,6.8
Chester,2,February,2014,6.8
Chester,1,January,2014,7.2
Chester,12,December,2013,6.7
Chester,11,November,2013,7.1
Chester,10,October,2013,7.5
Chester,9,September,2013,7.3
Chester,8,August,2013,8.2
Chester,7,July,2013,8.8
Chester,6,June,2013,9.5
Chester,5,May,2013,8.2
Chester,4,April,2013,7.8
Chester,3,March,2013,8.3
Chester,2,February,2013,8.7
Chester,1,January,2013,9.3
Chester,12,December,2012,7.9
Chester,11,November,2012,7.3
Chester,10,October,2012,7.5
Chester,9,September,2012,7.2
Chester,8,August,2012,8.3
Chester,7,July,2012,8.8
Chester,6,June,2012,8.8
Chester,5,May,2012,7.6
Chester,4,April,2012,7
Chester,3,March,2012,7.4
Chester,2,February,2012,7.9
Chester,1,January,2012,8.4
Chester,12,December,2011,7.7
Chester,11,November,2011,7.7
Chester,10,October,2011,8.1
Chester,9,September,2011,8.9
Chester,8,August,2011,9.4
Chester,7,July,2011,9.6
Chester,6,June,2011,10.2
Chester,5,May,2011,9
Chester,4,April,2011,9.2
Chester,3,March,2011,9.4
Chester,2,February,2011,9.6
Chester,1,January,2011,10.1
Claiborne,12,December,2018,3.9
Claiborne,11,November,2018,3.8
Claiborne,10,October,2018,3.9
Claiborne,9,September,2018,4
Claiborne,8,August,2018,4.3
Claiborne,7,July,2018,4.6
Claiborne,6,June,2018,5
Claiborne,5,May,2018,3.6
Claiborne,4,April,2018,3.8
Claiborne,3,March,2018,4.5
Claiborne,2,February,2018,4.7
Claiborne,1,January,2018,4.8
Claiborne,12,December,2017,4.1
Claiborne,11,November,2017,4
Claiborne,10,October,2017,3.8
Claiborne,9,September,2017,4.1
Claiborne,8,August,2017,4.5
Claiborne,7,July,2017,5
Claiborne,6,June,2017,5.2
Claiborne,5,May,2017,4
Claiborne,4,April,2017,4.3
Claiborne,3,March,2017,5.4
Claiborne,2,February,2017,5.9
Claiborne,1,January,2017,6.8
Claiborne,12,December,2016,6.1
Claiborne,11,November,2016,5.9
Claiborne,10,October,2016,6.1
Claiborne,9,September,2016,6.4
Claiborne,8,August,2016,6.5
Claiborne,7,July,2016,6.8
Claiborne,6,June,2016,6.8
Claiborne,5,May,2016,5.3
Claiborne,4,April,2016,5.6
Claiborne,3,March,2016,6.1
Claiborne,2,February,2016,6.1
Claiborne,1,January,2016,6.6
Claiborne,12,December,2015,5.9
Claiborne,11,November,2015,6.3
Claiborne,10,October,2015,6.4
Claiborne,9,September,2015,6.7
Claiborne,8,August,2015,7.5
Claiborne,7,July,2015,8
Claiborne,6,June,2015,8
Claiborne,5,May,2015,7.2
Claiborne,4,April,2015,6.8
Claiborne,3,March,2015,7.7
Claiborne,2,February,2015,7.8
Claiborne,1,January,2015,8.5
Claiborne,12,December,2014,7.7
Claiborne,11,November,2014,7.8
Claiborne,10,October,2014,7.8
Claiborne,9,September,2014,8.1
Claiborne,8,August,2014,8.6
Claiborne,7,July,2014,9.1
Claiborne,6,June,2014,9.2
Claiborne,5,May,2014,8.1
Claiborne,4,April,2014,8.1
Claiborne,3,March,2014,9.5
Claiborne,2,February,2014,9.7
Claiborne,1,January,2014,9.9
Claiborne,12,December,2013,9.7
Claiborne,11,November,2013,9.9
Claiborne,10,October,2013,10.4
Claiborne,9,September,2013,10.3
Claiborne,8,August,2013,10.4
Claiborne,7,July,2013,11.2
Claiborne,6,June,2013,11.8
Claiborne,5,May,2013,10.2
Claiborne,4,April,2013,10.3
Claiborne,3,March,2013,11
Claiborne,2,February,2013,11.7
Claiborne,1,January,2013,11.8
Claiborne,12,December,2012,10.2
Claiborne,11,November,2012,9.4
Claiborne,10,October,2012,9.5
Claiborne,9,September,2012,9.6
Claiborne,8,August,2012,10.1
Claiborne,7,July,2012,10.8
Claiborne,6,June,2012,10.7
Claiborne,5,May,2012,9.5
Claiborne,4,April,2012,8.9
Claiborne,3,March,2012,9.6
Claiborne,2,February,2012,9.8
Claiborne,1,January,2012,10
Claiborne,12,December,2011,9.3
Claiborne,11,November,2011,9.5
Claiborne,10,October,2011,9.8
Claiborne,9,September,2011,11
Claiborne,8,August,2011,11.1
Claiborne,7,July,2011,12
Claiborne,6,June,2011,11.8
Claiborne,5,May,2011,11.4
Claiborne,4,April,2011,11.1
Claiborne,3,March,2011,11.1
Claiborne,2,February,2011,11.5
Claiborne,1,January,2011,12.9
Clay,12,December,2018,4.9
Clay,11,November,2018,4.1
Clay,10,October,2018,4.2
Clay,9,September,2018,4.3
Clay,8,August,2018,4.8
Clay,7,July,2018,5.5
Clay,6,June,2018,5.4
Clay,5,May,2018,4.2
Clay,4,April,2018,4.9
Clay,3,March,2018,5.2
Clay,2,February,2018,5.8
Clay,1,January,2018,6.1
Clay,12,December,2017,5
Clay,11,November,2017,4.7
Clay,10,October,2017,4.4
Clay,9,September,2017,4.2
Clay,8,August,2017,4.3
Clay,7,July,2017,5.1
Clay,6,June,2017,5.3
Clay,5,May,2017,4.5
Clay,4,April,2017,4.2
Clay,3,March,2017,5.7
Clay,2,February,2017,6.7
Clay,1,January,2017,7.8
Clay,12,December,2016,6.4
Clay,11,November,2016,6.2
Clay,10,October,2016,5.8
Clay,9,September,2016,6
Clay,8,August,2016,6.3
Clay,7,July,2016,7
Clay,6,June,2016,7
Clay,5,May,2016,5.5
Clay,4,April,2016,6.2
Clay,3,March,2016,7.3
Clay,2,February,2016,7.1
Clay,1,January,2016,7.8
Clay,12,December,2015,7.4
Clay,11,November,2015,7.8
Clay,10,October,2015,7.3
Clay,9,September,2015,7.4
Clay,8,August,2015,7.7
Clay,7,July,2015,9.1
Clay,6,June,2015,9.6
Clay,5,May,2015,8.5
Clay,4,April,2015,8.2
Clay,3,March,2015,10.8
Clay,2,February,2015,10.9
Clay,1,January,2015,11.6
Clay,12,December,2014,9.1
Clay,11,November,2014,9.1
Clay,10,October,2014,7.9
Clay,9,September,2014,7.7
Clay,8,August,2014,8.1
Clay,7,July,2014,9.1
Clay,6,June,2014,9.2
Clay,5,May,2014,8.6
Clay,4,April,2014,8.5
Clay,3,March,2014,10.5
Clay,2,February,2014,10.8
Clay,1,January,2014,10.7
Clay,12,December,2013,10.4
Clay,11,November,2013,10.5
Clay,10,October,2013,11.2
Clay,9,September,2013,9.6
Clay,8,August,2013,9.5
Clay,7,July,2013,10.8
Clay,6,June,2013,11.5
Clay,5,May,2013,10
Clay,4,April,2013,9.8
Clay,3,March,2013,11.4
Clay,2,February,2013,11.7
Clay,1,January,2013,12.8
Clay,12,December,2012,11
Clay,11,November,2012,10.5
Clay,10,October,2012,9.7
Clay,9,September,2012,9.3
Clay,8,August,2012,9.5
Clay,7,July,2012,10.4
Clay,6,June,2012,10.2
Clay,5,May,2012,9.2
Clay,4,April,2012,8.9
Clay,3,March,2012,9.7
Clay,2,February,2012,10.8
Clay,1,January,2012,11
Clay,12,December,2011,10
Clay,11,November,2011,9.4
Clay,10,October,2011,9
Clay,9,September,2011,9.6
Clay,8,August,2011,9.7
Clay,7,July,2011,10.6
Clay,6,June,2011,11.2
Clay,5,May,2011,9.9
Clay,4,April,2011,10.2
Clay,3,March,2011,11.8
Clay,2,February,2011,12.5
Clay,1,January,2011,13.6
Cocke,12,December,2018,3.9
Cocke,11,November,2018,3.7
Cocke,10,October,2018,3.9
Cocke,9,September,2018,4.2
Cocke,8,August,2018,4.5
Cocke,7,July,2018,4.8
Cocke,6,June,2018,5.1
Cocke,5,May,2018,3.8
Cocke,4,April,2018,4
Cocke,3,March,2018,5.1
Cocke,2,February,2018,6.6
Cocke,1,January,2018,6.8
Cocke,12,December,2017,4.4
Cocke,11,November,2017,4.2
Cocke,10,October,2017,4.2
Cocke,9,September,2017,4.3
Cocke,8,August,2017,4.6
Cocke,7,July,2017,4.8
Cocke,6,June,2017,4.9
Cocke,5,May,2017,4
Cocke,4,April,2017,5.2
Cocke,3,March,2017,6.2
Cocke,2,February,2017,7.9
Cocke,1,January,2017,8.6
Cocke,12,December,2016,6.9
Cocke,11,November,2016,5.6
Cocke,10,October,2016,6.1
Cocke,9,September,2016,6
Cocke,8,August,2016,5.9
Cocke,7,July,2016,5.9
Cocke,6,June,2016,6.1
Cocke,5,May,2016,5.2
Cocke,4,April,2016,5.5
Cocke,3,March,2016,6.8
Cocke,2,February,2016,7.5
Cocke,1,January,2016,8.1
Cocke,12,December,2015,6.8
Cocke,11,November,2015,6.5
Cocke,10,October,2015,6.8
Cocke,9,September,2015,6.8
Cocke,8,August,2015,7
Cocke,7,July,2015,7.6
Cocke,6,June,2015,7.7
Cocke,5,May,2015,7.1
Cocke,4,April,2015,7.1
Cocke,3,March,2015,8.9
Cocke,2,February,2015,10.1
Cocke,1,January,2015,10.8
Cocke,12,December,2014,8.6
Cocke,11,November,2014,8.2
Cocke,10,October,2014,8.3
Cocke,9,September,2014,8.5
Cocke,8,August,2014,8.5
Cocke,7,July,2014,8.7
Cocke,6,June,2014,8.6
Cocke,5,May,2014,8
Cocke,4,April,2014,8.1
Cocke,3,March,2014,10.5
Cocke,2,February,2014,11.3
Cocke,1,January,2014,11.2
Cocke,12,December,2013,9.7
Cocke,11,November,2013,9.8
Cocke,10,October,2013,10.1
Cocke,9,September,2013,9.8
Cocke,8,August,2013,9.7
Cocke,7,July,2013,10.3
Cocke,6,June,2013,11.1
Cocke,5,May,2013,10.2
Cocke,4,April,2013,10.4
Cocke,3,March,2013,12.3
Cocke,2,February,2013,13.4
Cocke,1,January,2013,14.1
Cocke,12,December,2012,11.5
Cocke,11,November,2012,10.2
Cocke,10,October,2012,10.5
Cocke,9,September,2012,10.2
Cocke,8,August,2012,10.5
Cocke,7,July,2012,11.2
Cocke,6,June,2012,11.3
Cocke,5,May,2012,10.7
Cocke,4,April,2012,10.4
Cocke,3,March,2012,12.7
Cocke,2,February,2012,13.9
Cocke,1,January,2012,14.3
Cocke,12,December,2011,12.1
Cocke,11,November,2011,11.8
Cocke,10,October,2011,11.7
Cocke,9,September,2011,12.2
Cocke,8,August,2011,11.9
Cocke,7,July,2011,12.2
Cocke,6,June,2011,13.3
Cocke,5,May,2011,12.6
Cocke,4,April,2011,12.7
Cocke,3,March,2011,14.9
Cocke,2,February,2011,16.1
Cocke,1,January,2011,16.4
Coffee,12,December,2018,2.9
Coffee,11,November,2018,3
Coffee,10,October,2018,3.2
Coffee,9,September,2018,3.4
Coffee,8,August,2018,3.5
Coffee,7,July,2018,3.8
Coffee,6,June,2018,4
Coffee,5,May,2018,3.1
Coffee,4,April,2018,3.1
Coffee,3,March,2018,3.6
Coffee,2,February,2018,3.6
Coffee,1,January,2018,3.7
Coffee,12,December,2017,3.2
Coffee,11,November,2017,3.2
Coffee,10,October,2017,3.2
Coffee,9,September,2017,3.3
Coffee,8,August,2017,3.5
Coffee,7,July,2017,3.9
Coffee,6,June,2017,3.9
Coffee,5,May,2017,3.4
Coffee,4,April,2017,3.3
Coffee,3,March,2017,4
Coffee,2,February,2017,4.4
Coffee,1,January,2017,4.8
Coffee,12,December,2016,4.4
Coffee,11,November,2016,4.5
Coffee,10,October,2016,4.8
Coffee,9,September,2016,5
Coffee,8,August,2016,4.9
Coffee,7,July,2016,5.1
Coffee,6,June,2016,5.1
Coffee,5,May,2016,4.1
Coffee,4,April,2016,4.2
Coffee,3,March,2016,4.6
Coffee,2,February,2016,4.5
Coffee,1,January,2016,4.9
Coffee,12,December,2015,4.7
Coffee,11,November,2015,4.9
Coffee,10,October,2015,5.1
Coffee,9,September,2015,5.2
Coffee,8,August,2015,5.3
Coffee,7,July,2015,5.9
Coffee,6,June,2015,6.1
Coffee,5,May,2015,5.5
Coffee,4,April,2015,5.1
Coffee,3,March,2015,5.8
Coffee,2,February,2015,6
Coffee,1,January,2015,6.5
Coffee,12,December,2014,5.7
Coffee,11,November,2014,6
Coffee,10,October,2014,6
Coffee,9,September,2014,6.4
Coffee,8,August,2014,6.8
Coffee,7,July,2014,7.1
Coffee,6,June,2014,6.7
Coffee,5,May,2014,6.1
Coffee,4,April,2014,5.8
Coffee,3,March,2014,6.7
Coffee,2,February,2014,6.8
Coffee,1,January,2014,6.6
Coffee,12,December,2013,6.6
Coffee,11,November,2013,6.8
Coffee,10,October,2013,7.5
Coffee,9,September,2013,7.4
Coffee,8,August,2013,7.7
Coffee,7,July,2013,8.4
Coffee,6,June,2013,8.7
Coffee,5,May,2013,7.9
Coffee,4,April,2013,7.7
Coffee,3,March,2013,8
Coffee,2,February,2013,8.2
Coffee,1,January,2013,8.7
Coffee,12,December,2012,8
Coffee,11,November,2012,7.8
Coffee,10,October,2012,7.7
Coffee,9,September,2012,7.6
Coffee,8,August,2012,8.2
Coffee,7,July,2012,8.7
Coffee,6,June,2012,8.7
Coffee,5,May,2012,8.2
Coffee,4,April,2012,7.8
Coffee,3,March,2012,8.4
Coffee,2,February,2012,8.6
Coffee,1,January,2012,9
Coffee,12,December,2011,8.6
Coffee,11,November,2011,8.7
Coffee,10,October,2011,9
Coffee,9,September,2011,9.5
Coffee,8,August,2011,9.7
Coffee,7,July,2011,10
Coffee,6,June,2011,10.5
Coffee,5,May,2011,9.9
Coffee,4,April,2011,10
Coffee,3,March,2011,10.7
Coffee,2,February,2011,11.1
Coffee,1,January,2011,11.5
Crockett,12,December,2018,3.2
Crockett,11,November,2018,3.1
Crockett,10,October,2018,3.6
Crockett,9,September,2018,3.5
Crockett,8,August,2018,3.9
Crockett,7,July,2018,4
Crockett,6,June,2018,4.4
Crockett,5,May,2018,3.5
Crockett,4,April,2018,3.6
Crockett,3,March,2018,4.2
Crockett,2,February,2018,4.4
Crockett,1,January,2018,4.7
Crockett,12,December,2017,3.6
Crockett,11,November,2017,3.7
Crockett,10,October,2017,3.5
Crockett,9,September,2017,3.6
Crockett,8,August,2017,3.8
Crockett,7,July,2017,3.9
Crockett,6,June,2017,4.1
Crockett,5,May,2017,3.6
Crockett,4,April,2017,3.7
Crockett,3,March,2017,4.9
Crockett,2,February,2017,5.4
Crockett,1,January,2017,6.1
Crockett,12,December,2016,5.1
Crockett,11,November,2016,4.7
Crockett,10,October,2016,5
Crockett,9,September,2016,5.1
Crockett,8,August,2016,5.1
Crockett,7,July,2016,5.2
Crockett,6,June,2016,5.3
Crockett,5,May,2016,4.4
Crockett,4,April,2016,4.7
Crockett,3,March,2016,5.7
Crockett,2,February,2016,5.9
Crockett,1,January,2016,6.4
Crockett,12,December,2015,5.7
Crockett,11,November,2015,5.8
Crockett,10,October,2015,5.7
Crockett,9,September,2015,5.9
Crockett,8,August,2015,6
Crockett,7,July,2015,6.4
Crockett,6,June,2015,6.5
Crockett,5,May,2015,6.2
Crockett,4,April,2015,6.1
Crockett,3,March,2015,7.2
Crockett,2,February,2015,7.3
Crockett,1,January,2015,8.2
Crockett,12,December,2014,6.9
Crockett,11,November,2014,6.9
Crockett,10,October,2014,7
Crockett,9,September,2014,7.2
Crockett,8,August,2014,7.5
Crockett,7,July,2014,7.6
Crockett,6,June,2014,7.6
Crockett,5,May,2014,7.2
Crockett,4,April,2014,7.2
Crockett,3,March,2014,8.6
Crockett,2,February,2014,8.7
Crockett,1,January,2014,9
Crockett,12,December,2013,8.3
Crockett,11,November,2013,8.3
Crockett,10,October,2013,8.5
Crockett,9,September,2013,8.4
Crockett,8,August,2013,8.4
Crockett,7,July,2013,8.6
Crockett,6,June,2013,9.1
Crockett,5,May,2013,8.7
Crockett,4,April,2013,9
Crockett,3,March,2013,10.2
Crockett,2,February,2013,10.7
Crockett,1,January,2013,11.3
Crockett,12,December,2012,9.6
Crockett,11,November,2012,8.4
Crockett,10,October,2012,8.7
Crockett,9,September,2012,8.5
Crockett,8,August,2012,9
Crockett,7,July,2012,9.4
Crockett,6,June,2012,9.1
Crockett,5,May,2012,8.5
Crockett,4,April,2012,8.4
Crockett,3,March,2012,9.6
Crockett,2,February,2012,10.2
Crockett,1,January,2012,10.4
Crockett,12,December,2011,9.6
Crockett,11,November,2011,8.6
Crockett,10,October,2011,9.2
Crockett,9,September,2011,10
Crockett,8,August,2011,10.1
Crockett,7,July,2011,10.3
Crockett,6,June,2011,10.8
Crockett,5,May,2011,10.5
Crockett,4,April,2011,10.5
Crockett,3,March,2011,11.7
Crockett,2,February,2011,12.4
Crockett,1,January,2011,12.7
Cumberland,12,December,2018,4.4
Cumberland,11,November,2018,3.7
Cumberland,10,October,2018,3.9
Cumberland,9,September,2018,4
Cumberland,8,August,2018,4.2
Cumberland,7,July,2018,4.5
Cumberland,6,June,2018,4.8
Cumberland,5,May,2018,3.5
Cumberland,4,April,2018,3.6
Cumberland,3,March,2018,4.5
Cumberland,2,February,2018,5.4
Cumberland,1,January,2018,5.8
Cumberland,12,December,2017,4.5
Cumberland,11,November,2017,3.9
Cumberland,10,October,2017,3.7
Cumberland,9,September,2017,3.9
Cumberland,8,August,2017,4.2
Cumberland,7,July,2017,4.6
Cumberland,6,June,2017,4.7
Cumberland,5,May,2017,3.8
Cumberland,4,April,2017,4
Cumberland,3,March,2017,5.3
Cumberland,2,February,2017,6.3
Cumberland,1,January,2017,7.1
Cumberland,12,December,2016,6.2
Cumberland,11,November,2016,5.6
Cumberland,10,October,2016,5.7
Cumberland,9,September,2016,5.8
Cumberland,8,August,2016,5.7
Cumberland,7,July,2016,6.1
Cumberland,6,June,2016,5.9
Cumberland,5,May,2016,4.8
Cumberland,4,April,2016,5.1
Cumberland,3,March,2016,6.1
Cumberland,2,February,2016,6.6
Cumberland,1,January,2016,7.3
Cumberland,12,December,2015,6.5
Cumberland,11,November,2015,6.1
Cumberland,10,October,2015,6
Cumberland,9,September,2015,6.3
Cumberland,8,August,2015,6.3
Cumberland,7,July,2015,7
Cumberland,6,June,2015,7.3
Cumberland,5,May,2015,6.8
Cumberland,4,April,2015,6.9
Cumberland,3,March,2015,7.8
Cumberland,2,February,2015,8.5
Cumberland,1,January,2015,9.3
Cumberland,12,December,2014,8.2
Cumberland,11,November,2014,7.6
Cumberland,10,October,2014,7.5
Cumberland,9,September,2014,7.5
Cumberland,8,August,2014,7.8
Cumberland,7,July,2014,8.1
Cumberland,6,June,2014,7.8
Cumberland,5,May,2014,7.3
Cumberland,4,April,2014,7
Cumberland,3,March,2014,8.6
Cumberland,2,February,2014,9.1
Cumberland,1,January,2014,9
Cumberland,12,December,2013,8.6
Cumberland,11,November,2013,8.3
Cumberland,10,October,2013,8.5
Cumberland,9,September,2013,8.6
Cumberland,8,August,2013,8.5
Cumberland,7,July,2013,9.1
Cumberland,6,June,2013,9.7
Cumberland,5,May,2013,8.9
Cumberland,4,April,2013,9.1
Cumberland,3,March,2013,10.2
Cumberland,2,February,2013,10.7
Cumberland,1,January,2013,11.4
Cumberland,12,December,2012,9.7
Cumberland,11,November,2012,8.2
Cumberland,10,October,2012,8
Cumberland,9,September,2012,8.1
Cumberland,8,August,2012,8.7
Cumberland,7,July,2012,9.2
